Age,Marital,Dducation,Salary,Housing,Contact,Loan
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,illiterate,no,no,telephone,FALSE
old,married,illiterate,no,no,telephone,FALSE
old,married,illiterate,no,no,telephone,FALSE
old,married,illiterate,no,no,telephone,FALSE
old,married,illiterate,no,no,telephone,FALSE
old,married,illiterate,no,no,telephone,FALSE
old,married,illiterate,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,illiterate,no,no,telephone,FALSE
old,married,illiterate,no,no,telephone,FALSE
old,married,illiterate,no,no,telephone,FALSE
old,married,illiterate,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,illiterate,no,no,telephone,FALSE
old,married,illiterate,no,no,telephone,FALSE
old,married,illiterate,no,no,telephone,FALSE
old,married,illiterate,no,no,telephone,FALSE
old,married,illiterate,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,illiterate,no,no,telephone,FALSE
old,married,illiterate,no,no,telephone,FALSE
old,married,illiterate,no,no,telephone,FALSE
old,married,illiterate,no,no,telephone,FALSE
old,married,illiterate,no,no,telephone,FALSE
old,married,illiterate,no,no,telephone,FALSE
old,married,illiterate,no,no,telephone,FALSE
old,married,illiterate,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,illiterate,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,illiterate,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,illiterate,no,no,telephone,FALSE
old,married,illiterate,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,illiterate,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,university,no,no,telephone,FALSE
old,married,illiterate,no,no,telephone,FALSE
old,married,illiterate,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,school,no,no,telephone,FALSE
old,married,illiterate,no,no,telephone,FALSE
